season,season_type,player_id,player_name,position,position_group,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr
2024,REG,00-0037261,K.Shakir,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,2,4,0,0,0,0,-0.981347925,0,76,100,821,4,1,0,548,597,35,44.17583134,0,1.498175182,0.229885057,0.155770324,0.453866813,0,106.5,182.5
2024,REG,00-0037263,T.Allgeier,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,137,644,3,0,0,43,4.432002476,1,13,13,88,0,0,0,-5,93,2,3.43049141,0,-17.6,0.041666667,-0.001971609,0.061119874,0,93.2,106.2
2024,REG,00-0037267,J.Ford,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,104,565,3,0,0,25,5.032206762,0,37,43,225,0,0,0,-15,294,10,-4.887466752,0,-15,0.096412556,-0.004120879,0.141734219,0,97,134
2024,REG,00-0037276,T.Chandler,RB,RB,0,0,0,0,0,1,1,0,0,0,0,0,-0.598491672,0,,,56,182,0,0,0,9,-10.49786514,0,6,6,42,0,0,0,-11,53,2,2.10261044,0,-3.818181818,0.076923077,-0.012880562,0.106368222,0,22.4,28.4
2024,REG,00-0037287,V.Lowe,T,OL,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,4,1,0,0,4,0,1,1.427747227,0,1,0.027027027,0.018018018,0.053153153,0,6.4,7.4
2024,REG,00-0037291,J.Nailor,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,3,-4,0,0,0,1,-3.065869509,0,28,42,414,6,0,0,487,106,22,24.56312599,0,0.850102669,0.091106291,0.128563886,0.226654156,0,77,105
2024,REG,00-0037292,A.Ogletree,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,9,14,109,1,0,0,150,50,6,1.291763301,0,0.726666667,0.043209877,0.045031522,0.09633688,0,16.9,25.9
2024,REG,00-0037300,M.Woods,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,7,17,65,0,0,0,187,35,4,-9.091709248,0,0.347593583,0.085,0.124005305,0.214303714,0,6.5,13.5
2024,REG,00-0037304,C.Heyward,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,6,8,40,1,0,0,67,7,3,0.155025396,0,0.597014925,0.056737589,0.059874888,0.127018805,0,10,16
2024,REG,00-0037306,J.FitzPatrick,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,2,0,0,0,2,0,0,-0.520785233,0,1,0.045454545,0.007194245,0.073217789,0,0.2,1.2
2024,REG,00-0037324,C.Oladokun,QB,QB,0,0,0,0,0,1,5,1,0,0,0,0,-1.389832659,0,,,1,5,0,0,0,0,-0.555109045,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0.5,0.5
2024,REG,00-0037327,S.Thompson,QB,QB,21,33,187,0,0,6,44,2,0,230,85,8,-15.51102514,0,0.813043478,0.049576497,1,4,0,0,0,0,-2.461017706,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,7.88,7.88
2024,REG,00-0037348,T.Conner,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,3,4,16,0,0,0,46,5,1,-0.835798831,0,0.347826087,0.076923077,0.123989218,0.202177068,0,1.6,4.6
2024,REG,00-0037382,B.Johnson,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,9,0,0,0,5,4,0,0.703277167,0,1.8,0.038461538,0.017985612,0.070282236,0,0.9,1.9
2024,REG,00-0037422,K.Pryor,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,9,0,0,0,9,0,0,0.680167773,0,1,0.027027027,0.043062201,0.070684081,0,0.9,1.9
2024,REG,00-0037429,R.Blackshear,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,15,80,0,0,0,2,-0.661760234,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,8,8
2024,REG,00-0037450,T.McAllister,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,2,11,0,0,0,1,-0.016487879,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,1.1,1.1
2024,REG,00-0037475,S.Smartt,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,16,19,208,0,1,1,192,66,11,7.436341437,0,1.083333333,0.085201794,0.101372756,0.19876362,0,18.8,34.8
2024,REG,00-0037487,D.Thompkins,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,2,7,0,0,0,0,-0.145589089,0,4,4,20,0,0,0,-8,28,2,-0.128483152,0,0,0.060606061,-0.012195122,0.082372506,0,2.7,6.7
2024,REG,00-0037491,J.Russell,ILB,LB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,,1,6,6
2024,REG,00-0037509,S.McCormick,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,39,183,0,0,0,10,0.447879385,0,6,7,29,0,0,0,3,29,2,-0.893514954,0,9.666666667,0.067961165,0.003584229,0.104450708,0,21.2,27.2
2024,REG,00-0037524,T.Martin,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,2,49,1,0,0,63,5,1,5.368295001,0,0.777777778,0.076923077,0.210702341,0.262876254,0,10.9,11.9
2024,REG,00-0037525,J.Mason,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,153,789,3,3,1,37,-5.442399821,0,11,14,91,0,0,0,52,59,5,4.628490873,0,1.75,0.05907173,0.023111111,0.104785373,0,104,115
2024,REG,00-0037539,L.Krull,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,19,23,152,0,0,0,118,67,7,4.494407331,0,1.288135593,0.073015873,0.047947989,0.143087402,0,15.2,34.2
2024,REG,00-0037545,R.Shaheed,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,6,29,0,0,0,2,1.172591966,0,20,41,349,3,0,0,721,106,12,-5.933859091,0,0.484049931,0.244047619,0.500694444,0.71655754,1,61.8,81.8
2024,REG,00-0037557,R.Rivers,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,22,99,0,0,0,6,2.949052918,0,5,6,34,0,0,0,-26,58,1,-0.510779338,0,-1.307692308,0.089552239,-0.072222222,0.083772803,0,13.3,18.3
2024,REG,00-0037569,P.Hendershot,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,5,5,51,0,0,0,19,32,2,2.676036292,0,2.684210526,0.038461538,0.056379822,0.097158183,0,5.1,10.1
2024,REG,00-0037578,J.Thomas,FS,DB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,4,0,0,0,4,0,0,-2.709706327,0,1,0.018518519,0.011976048,0.036161011,1,6.4,7.4
2024,REG,00-0037594,J.Chestnut,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,22,102,0,0,0,2,-3.376591321,0,2,3,11,0,0,0,1,14,0,-4.590231377,0,11,0.032258065,0.001960784,0.049759646,0,11.3,13.3
2024,REG,00-0037609,A.Shampklin,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,6,17,0,0,0,1,-2.414469946,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,1.7,1.7
2024,REG,00-0037614,J.Metchie,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,24,37,254,1,1,0,333,69,11,3.067952397,0,0.762762763,0.116719243,0.123930033,0.261829888,0,31.4,55.4
2024,REG,00-0037617,H.Haskins,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,34,89,2,1,1,13,-3.67970803,0,3,3,49,1,0,0,7,42,2,5.056516458,0,7,0.042857143,0.0125,0.073035714,0,29.8,32.8
2024,REG,00-0037654,T.Fisk,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,7,8,39,0,0,0,20,21,1,0.750095503,0,1.95,0.035714286,0.013860014,0.063273438,0,3.9,10.9
2024,REG,00-0037664,A.Pierce,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,37,69,824,7,0,0,1500,118,32,40.30308591,0,0.549333333,0.143451143,0.29245467,0.419894984,0,124.4,161.4
2024,REG,00-0037666,J.Tolbert,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,49,79,610,7,0,0,906,166,29,25.21901628,0,0.673289183,0.127009646,0.19798951,0.329107127,0,103,152
2024,REG,00-0037740,G.Wilson,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,2,5,0,0,0,1,-0.123319636,0,101,153,1104,7,2,2,1378,442,60,21.71457248,1,0.801161103,0.259762309,0.347628658,0.632983524,0,150.9,251.9
2024,REG,00-0037741,J.Dotson,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,13,0,0,0,1,0.752118826,0,19,33,216,0,0,0,327,72,12,-1.144366464,0,0.660550459,0.092696629,0.131378063,0.231009588,0,22.9,41.9
2024,REG,00-0037742,T.Burks,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,2,1,0,0,0,0,-0.934104999,0,4,8,34,0,0,0,135,5,3,0.170757247,0,0.251851852,0.060150376,0.123966942,0.177002423,0,3.5,7.5
2024,REG,00-0037744,T.McBride,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,2,1,0,0,1,0.60105633,0,111,147,1146,2,0,0,902,513,63,49.07139342,0,1.270509978,0.293413174,0.257861635,0.620622905,0,132.8,243.8
2024,REG,00-0037745,V.Jones,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,3,11,0,0,0,1,-0.520119043,0,1,1,8,0,0,0,-5,13,0,0.564905805,0,-1.6,0.034482759,-0.023364486,0.035368998,0,1.9,2.9
2024,REG,00-0037746,B.Robinson,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,187,799,8,2,2,47,-12.08106575,0,20,25,159,0,0,0,-23,179,4,-2.825956794,0,-6.913043478,0.067934783,-0.008890607,0.095678749,0,139.8,159.8
2024,REG,00-0037801,K.Turpin,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,16,92,0,1,0,6,3.189088343,0,31,52,420,2,1,1,439,260,18,9.198658748,0,0.956719818,0.091710758,0.103635505,0.210110991,2,73.2,104.2
2024,REG,00-0037805,J.Ruckert,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,18,28,105,0,0,0,96,84,6,-1.569197561,0,1.09375,0.063781321,0.034519957,0.119835952,0,10.5,28.5
2024,REG,00-0037809,C.Okonkwo,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,17,0,0,0,1,1.082360897,0,52,70,479,2,2,1,415,249,20,-8.388308787,1,1.154216867,0.145530146,0.112071294,0.296745124,0,61.6,113.6
2024,REG,00-0037816,R.Doubs,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,46,72,601,4,0,0,886,135,33,28.68058125,1,0.678329571,0.196185286,0.266787112,0.481028908,0,86.1,132.1
2024,REG,00-0037827,T.Davis-Price,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,3,7,0,0,0,0,-1.85095043,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0.7,0.7
2024,REG,00-0037834,B.Purdy,QB,QB,300,455,3864,20,12,31,156,5,3,3904,1644,178,78.72967371,0,0.989754098,0.133145156,66,323,5,2,0,33,19.22465251,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,266.86,266.86
2024,REG,00-0037837,C.Austin,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,36,58,548,4,0,0,718,152,18,24.14119532,0,0.763231198,0.126086957,0.198014341,0.327740473,1,84.8,120.8
2024,REG,00-0037838,I.Likely,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,42,58,477,6,1,1,467,256,26,27.70649973,0,1.021413276,0.143564356,0.129219701,0.305800325,0,81.7,123.7
2024,REG,00-0037840,K.Williams,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,316,1299,14,5,3,85,-23.52087551,0,34,40,182,2,0,0,-32,195,6,-2.92234491,0,-5.6875,0.09569378,-0.010752688,0.136013788,0,238.1,272.1
2024,REG,00-0038040,Z.White,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,65,183,1,2,2,4,-36.28818878,0,6,8,30,0,0,0,-25,50,2,-2.249145094,0,-1.2,0.062992126,-0.031367629,0.072530849,0,23.3,29.3
2024,REG,00-0038041,J.Ferguson,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,59,86,494,0,4,2,360,309,18,-12.71106522,0,1.372222222,0.167641326,0.100812097,0.322030457,0,45.4,104.4
2024,REG,00-0038046,C.Kolar,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,2,0,0,0,1,1.718906358,0,9,11,131,1,0,0,66,76,4,8.187531021,0,1.984848485,0.056122449,0.03903016,0.111504785,0,19.3,28.3
2024,REG,00-0038090,S.Moore,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,3,0,0,0,0,18,0,0,-2.919757997,0,0,0.056603774,0.044554455,0.116093779,0,0,0
2024,REG,00-0038092,E.Ezukanma,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,2,0,0,0,0,59,0,0,-2.419144907,0,0,0.064516129,0.292079208,0.301229639,0,0,0
2024,REG,00-0038098,P.Strong,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,26,108,0,0,0,6,-1.516133724,0,14,22,104,0,0,0,6,123,3,-2.74923973,0,17.33333333,0.067278287,0.002831524,0.102899498,0,21.2,35.2
2024,REG,00-0038102,K.Pickett,QB,QB,25,42,291,2,1,4,33,1,0,347,57,12,3.437211133,0,0.838616715,0.138397111,9,15,1,0,0,3,1.727796724,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,25.14,25.14
2024,REG,00-0038104,T.Thornton,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,4,8,47,0,0,0,126,24,2,-4.848294646,0,0.373015873,0.074074074,0.181034483,0.237835249,0,4.7,8.7
2024,REG,00-0038108,B.Zappe,QB,QB,16,31,170,1,2,1,5,0,0,220,101,8,-16.84880541,0,0.772727273,-0.045847006,2,2,0,0,0,0,-0.289851197,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,7,7
2024,REG,00-0038115,D.Bellinger,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,14,17,125,0,0,0,69,53,8,5.347587409,0,1.811594203,0.069958848,0.047098976,0.137907555,0,12.5,26.5
2024,REG,00-0038117,W.Robinson,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,3,18,0,0,0,1,-2.681111503,0,93,140,699,3,0,0,656,361,36,-24.23951619,0,1.06554878,0.252707581,0.169640548,0.497809756,0,89.7,182.7
2024,REG,00-0038120,B.Hall,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,209,876,5,5,1,40,-22.01876375,2,57,76,483,3,1,1,19,496,15,-1.488448791,0,25.42105263,0.138181818,0.005419281,0.211066224,0,183.9,240.9
2024,REG,00-0038122,D.Ridder,QB,QB,52,85,458,2,2,10,64,2,2,683,201,24,-22.08151339,0,0.67057101,0.006946868,9,36,0,1,0,2,1.497673922,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,21.92,21.92
2024,REG,00-0038123,D.Belton,SS,DB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,10,0,0,0,1,3.06822815,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,1,1
2024,REG,00-0038124,C.Watson,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,4,23,0,0,0,1,0.500883242,0,29,53,620,2,1,1,944,149,21,18.76096203,1,0.656779661,0.133501259,0.266892847,0.387076882,0,76.3,105.3
2024,REG,00-0038128,M.Willis,QB,QB,40,54,550,3,0,8,37,1,1,430,274,20,16.24663925,0,1.279069767,0.185195831,20,138,1,0,0,6,3.918402077,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,51.8,51.8
2024,REG,00-0038129,C.Otton,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,-4,0,0,0,0,-1.315810174,0,59,87,600,4,2,1,471,311,31,12.53269228,0,1.27388535,0.190371991,0.169181034,0.403984711,0,81.6,140.6
2024,REG,00-0038134,K.Walker,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,153,573,7,1,0,28,-12.1427636,0,46,53,299,1,0,0,-63,363,19,4.876565079,0,-4.746031746,0.138020833,-0.022300885,0.191420631,0,135.2,181.2
2024,REG,00-0038359,X.Smith,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,4,36,0,0,0,1,2.828014983,0,2,2,6,0,0,0,1,5,1,-0.099446406,0,6,0.044444444,0.002724796,0.068574024,0,4.2,6.2
2024,REG,00-0038393,D.Wicks,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,39,76,415,5,0,0,880,139,25,-7.758796027,0,0.471590909,0.163793103,0.213488598,0.395131674,0,71.5,110.5
2024,REG,00-0038394,W.Mallory,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,4,8,29,0,0,0,83,4,1,-5.917482824,0,0.34939759,0.034934498,0.034962089,0.076875209,0,2.9,6.9
2024,REG,00-0038396,E.Gray,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,14,31,0,1,1,1,-16.05987598,0,10,11,82,0,0,0,-22,103,3,3.801786456,0,-3.727272727,0.048245614,-0.019945603,0.058406499,0,9.3,19.3
2024,REG,00-0038400,T.McKee,QB,QB,30,45,323,4,0,2,17,0,0,322,138,17,14.67771328,0,1.00310559,0.159161377,5,-1,0,0,0,1,-3.002825558,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,28.82,28.82
2024,REG,00-0038416,T.Bagent,QB,QB,2,2,11,0,0,0,0,0,0,1,10,1,0.318867501,0,11,,6,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,-0.26,-0.26
2024,REG,00-0038454,K.Mitchell,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,15,30,0,0,0,2,-5.21328951,0,1,1,28,0,0,0,-5,33,1,1.149977152,0,-5.6,0.0625,-0.026455026,0.075231481,0,5.8,6.8
2024,REG,00-0038465,M.Heath,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,10,13,97,2,0,0,84,23,5,8.319539334,0,1.154761905,0.083870968,0.053777209,0.163450498,0,21.7,31.7
2024,REG,00-0038476,T.DeVito,QB,QB,31,44,257,0,0,6,31,0,0,263,119,15,-8.00893249,0,0.977186312,0.055948054,8,32,0,0,0,1,-2.739945948,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,13.48,13.48
2024,REG,00-0038477,B.Ford-Wheaton,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,,1,6,6
2024,REG,00-0038489,B.VanSumeren,FB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,0,0,-0.480212483,0,,0.043478261,,,0,0,1
2024,REG,00-0038496,X.Gipson,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,5,0,0,0,1,0.405187712,0,6,10,39,1,0,0,112,22,3,-1.710958191,0,0.348214286,0.05,0.079096045,0.130367232,0,10.4,16.4
2024,REG,00-0038498,E.Jenkins,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,2,7,1,0,0,9,3,1,0.799606117,0,0.777777778,0.033898305,0.019911504,0.064785511,0,6.7,7.7
2024,REG,00-0038507,G.DuBose,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,4,11,0,0,0,47,3,1,-4.10426957,0,0.234042553,0.052631579,0.097916667,0.147489035,0,1.1,3.1
2024,REG,00-0038519,N.Remigio,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,6,48,0,0,0,64,14,2,-0.401454297,0,0.75,0.352941176,0.533333333,0.902745098,0,4.8,6.8
2024,REG,00-0038542,B.Robinson,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,304,1456,14,1,0,82,16.88353961,1,61,72,431,1,0,0,-21,531,20,7.648418742,0,-20.52380952,0.133580705,-0.004731861,0.197058755,0,280.7,341.7
2024,REG,00-0038543,J.Smith-Njigba,WR,WR,1,1,35,0,0,0,0,0,0,35,0,1,2.243609394,0,1,,5,26,0,0,0,1,0.026739161,0,100,137,1130,6,1,0,1186,477,55,49.39134049,0,0.952782462,0.240773286,0.293564356,0.566654979,0,153,253
2024,REG,00-0038544,Q.Johnston,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,3,6,0,0,0,0,-0.813873317,0,55,91,711,8,0,0,986,306,31,34.90808236,0,0.721095335,0.214622642,0.270359199,0.511185402,0,119.7,174.7
2024,REG,00-0038547,L.Schoonmaker,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,27,36,241,1,0,0,199,97,11,9.405915062,0,1.211055276,0.094736842,0.071582734,0.192213177,0,30.1,57.1
2024,REG,00-0038550,H.Hooker,QB,QB,6,9,62,0,0,1,9,0,0,58,30,3,-2.076887565,0,1.068965517,-0.016120788,5,2,0,0,0,1,-2.995767606,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,2.68,2.68
2024,REG,00-0038551,K.Miller,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,39,148,1,0,0,11,-5.370665679,0,5,8,33,0,0,0,3,33,2,-0.583767805,0,11,0.049689441,0.002228826,0.07609434,0,24.1,29.1
2024,REG,00-0038555,T.Bigsby,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,168,766,7,3,1,39,-0.840893151,0,7,12,54,0,0,0,-13,64,1,-2.849544584,0,-4.153846154,0.041958042,-0.005985267,0.058747376,0,122,129
2024,REG,00-0038558,D.Washington,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,19,25,200,1,0,0,108,126,9,8.605247257,0,1.851851852,0.07082153,0.044499382,0.137381862,0,26,45
2024,REG,00-0038559,M.Wilson,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,7,0,0,0,0,-0.814475663,0,47,71,548,4,1,1,805,130,27,10.12356175,0,0.680745342,0.144602851,0.23579379,0.38195993,0,77.5,124.5
2024,REG,00-0038563,T.Tucker,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,9,44,1,0,0,3,2.739122138,0,47,81,539,3,0,0,1017,208,24,12.27349475,0,0.529990167,0.136824324,0.247867414,0.378743676,0,82.3,129.3
2024,REG,00-0038573,D.Davis,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,12,39,0,0,0,2,-4.03776177,0,13,17,112,2,0,0,65,119,5,5.425932062,0,1.723076923,0.061594203,0.026093938,0.110657061,0,27.1,40.1
2024,REG,00-0038576,C.Jones,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,5,0,0,0,5,0,0,0.163901909,0,1,0.034482759,0.030864198,0.073329076,1,6.5,7.5
2024,REG,00-0038579,A.O'Connell,QB,QB,154,243,1612,8,4,10,82,0,0,1921,731,78,4.302663682,0,0.839146278,0.023229374,21,30,1,2,2,10,-8.121734363,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,93.48,93.48
2024,REG,00-0038582,C.Tune,QB,QB,2,2,8,0,0,0,0,0,0,4,4,0,-1.128018678,0,2,,7,-4,0,1,1,2,-10.53962424,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,-2.08,-2.08
2024,REG,00-0038583,D.Thompson-Robinson,QB,QB,61,118,440,0,6,8,47,2,1,710,251,20,-71.14114697,0,0.61971831,-0.03004977,21,122,0,1,0,9,5.991397553,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,15.8,15.8
2024,REG,00-0038589,J.Whyle,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,28,37,248,1,0,0,209,143,14,7.964634693,1,1.186602871,0.087677725,0.05826596,0.17230276,0,32.8,60.8
2024,REG,00-0038597,C.Brown,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,229,990,7,2,1,49,-5.858632728,1,54,65,360,4,0,0,53,326,23,9.818895294,0,6.79245283,0.118613139,0.013468869,0.187347916,0,201,255
2024,REG,00-0038606,P.Washington,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,32,51,390,3,1,0,601,108,19,13.33456237,1,0.648918469,0.134210526,0.183679707,0.329891584,1,65,97
2024,REG,00-0038608,K.Boutte,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,43,68,589,3,0,0,1011,150,24,19.68352543,1,0.582591494,0.150110375,0.295614035,0.432095387,0,78.9,121.9
2024,REG,00-0038611,C.Rodriguez,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,35,173,2,0,0,10,7.940252409,0,1,1,12,0,0,0,1,11,1,1.138391638,0,12,0.028571429,0.004132231,0.045749705,0,30.5,31.5
2024,REG,00-0038614,S.Matlock,FB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,4,5,28,0,0,0,7,23,1,1.071802054,0,4,0.036764706,0.007567568,0.060444356,0,2.8,6.8
2024,REG,00-0038618,X.Hutchinson,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,12,26,117,0,0,0,264,37,6,-7.808886946,0,0.443181818,0.058823529,0.072269368,0.138823851,0,11.7,23.7
2024,REG,00-0038619,A.Iosivas,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,36,61,479,6,0,0,692,67,26,23.96351206,0,0.692196532,0.097133758,0.152928177,0.252750361,0,83.9,119.9
